order_id,product_id,add_to_cart_order,reordered
10508,41950,3,1
10508,38598,4,1
10526,26346,1,1
10526,6187,2,0
10526,812,3,1
10526,31663,4,0
10526,1194,5,1
10526,17471,6,1
10526,46049,7,1
10526,3634,8,1
10526,34660,9,1
10526,38182,10,1
10526,31433,11,0
10526,26177,12,1
10542,24852,1,1
10542,33846,2,1
10542,3330,3,0
10542,27845,4,1
10542,31553,5,0
10542,5025,6,0
10542,34451,7,0
10542,40706,8,0
10542,14992,9,0
10542,8056,10,1
10542,47783,11,0
10542,23032,12,0
10616,18502,1,1
10616,28985,2,1
10616,32465,3,1
10616,22849,4,1
10616,21479,5,1
10616,21463,6,1
10616,22959,7,1
10616,37524,8,1
10626,6615,1,1
10642,19057,1,0
10642,19348,2,1
10642,39351,3,0
10642,22935,4,0
10642,27841,5,0
10642,44944,6,0
10642,43513,7,0
10667,27316,1,1
10667,34557,2,1
10667,28204,3,1
10667,11090,4,1
10667,6187,5,1
10667,3999,6,0
10667,47626,7,1
10667,4974,8,0
10667,36389,9,1
10667,32412,10,0
10667,42585,11,0
10667,43167,12,0
10667,8192,13,0
10696,30024,1,1
10696,27845,2,1
10713,21295,1,1
10713,28204,2,1
10713,38689,3,1
10713,24852,4,1
10713,6774,5,1
10713,27451,6,1
10713,13702,7,0
10713,30489,8,0
10713,15399,9,1
10713,42342,10,1
10713,28928,11,1
10713,41177,12,1
10713,4920,13,1
10713,21791,14,1
10736,43279,1,1
10736,23909,2,1
10736,27510,3,1
10736,46228,4,1
10736,6888,5,1
10751,4149,1,1
10751,45108,2,1
10751,21137,3,1
10751,31912,4,1
10751,33000,5,1
10751,14256,6,0
10752,21709,1,1
10752,5479,2,1
10752,18880,3,0
10752,35725,4,0
10752,4487,5,0
10752,46505,6,1
10752,45210,7,0
10752,47029,8,0
10752,28465,9,1
10754,46149,1,1
10754,196,2,1
10754,40063,3,1
10791,30751,1,1
10791,16782,2,0
10791,22128,3,1
10807,43713,1,1
10807,31915,2,1
10807,25890,3,1
10807,47766,4,1
10807,26209,5,1
10807,35951,6,1
10807,21903,7,1
10807,21405,8,1
10807,44910,9,0
10807,47740,10,0
10807,17200,11,0
10807,9666,12,0
10807,28199,13,0
10807,12375,14,0
10812,34224,1,0
10812,16797,2,1
10812,1752,3,1
10812,13834,4,1
10812,25825,5,0
10812,18321,6,0
10812,8073,7,0
10812,44843,8,1
10812,16786,9,0
10812,37465,10,1
10812,22218,11,1
10812,30511,12,1
10812,8805,13,0
10812,39876,14,0
10812,6943,15,0
10812,27761,16,0
10812,12333,17,0
10812,39275,18,1
10812,7881,19,0
10812,35898,20,0
10812,42827,21,0
10812,5140,22,0
10812,43361,23,0
10812,26283,24,1
10812,18135,25,1
10812,35163,26,0
10812,10902,27,0
10818,29397,1,1
10818,37067,2,1
10818,43735,3,1
10818,24339,4,1
10818,22149,5,1
10818,31058,6,1
10818,7781,7,1
10818,45763,8,1
10818,43968,9,1
10818,14498,10,1
10818,2344,11,1
10818,24561,12,1
10818,26453,13,1
10818,28985,14,0
10818,48341,15,1
10818,659,16,1
10818,3957,17,0
10818,12420,18,1
10818,7175,19,0
10818,17789,20,0
10818,6870,21,0
10818,40228,22,1
10818,3142,23,0
10818,28921,24,1
10818,19162,25,0
10818,19057,26,0
10818,24184,27,1
10818,31950,28,0
10818,5725,29,1
10818,15610,30,0
10818,39942,31,0
10818,27104,32,0
10818,21288,33,1
10818,44234,34,0
10818,16710,35,0
10818,14925,36,0
10818,33168,37,0
10818,42310,38,0
10845,47766,1,1
10845,47626,2,0
10845,44229,3,1
10845,8424,4,1
10845,3583,5,1
10845,26620,6,1
10845,28985,7,1
10845,5973,8,1
10845,18963,9,1
10845,25489,10,1
10845,43371,11,0
10845,33649,12,0
10845,34358,13,0
10845,4066,14,0
10845,21117,15,0
10845,23081,16,0
10845,5922,17,0
10845,30978,18,0
10845,12342,19,0
10845,9788,20,0
10859,35042,1,1
10859,46167,2,1
10859,36180,3,1
10859,47216,4,0
10859,31087,5,1
10859,31769,6,1
10859,24184,7,1
10859,39545,8,1
10859,11512,9,1
10859,49628,10,0
10859,37787,11,1
10859,20114,12,1
10859,15969,13,0
10859,22275,14,0
10859,37646,15,1
10859,2321,16,0
10859,7628,17,1
10889,27104,1,1
10889,15872,2,0
10889,24114,3,0
10889,19057,4,0
10889,8174,5,0
10889,39275,6,0
10889,38168,7,0
10889,1338,8,0
10889,36552,9,1
10889,22463,10,1
10905,18465,1,1
10905,9405,2,1
10905,45478,3,1
10905,45061,4,1
10905,17616,5,1
10905,20955,6,1
10905,6336,7,1
10905,39527,8,1
10905,31654,9,1
10905,10032,10,1
10905,32650,11,1
10905,19871,12,1
10905,6974,13,1
10905,12993,14,1
10905,27355,15,1
10905,38890,16,1
10905,32265,17,1
10905,10145,18,1
10905,36322,19,1
10905,11168,20,1
10905,1957,21,1
10905,46844,22,1
10905,34429,23,1
10905,31564,24,1
10905,39249,25,1
10905,19080,26,1
10905,14147,27,1
10905,33237,28,1
10905,18432,29,1
10905,21573,30,1
10905,21849,31,1
10922,30726,1,0
10922,15592,2,1
10922,8309,3,1
10988,24852,1,1
10988,20577,2,0
10988,47141,3,1
10988,25146,4,1
10988,22051,5,0
10988,29685,6,0
10988,43459,7,0
11039,24852,1,1
11039,4419,2,1
11039,27966,3,1
11039,34969,4,0
11039,36164,5,1
11052,16283,1,1
11098,21616,1,1
11098,30849,2,1
11098,17284,3,1
11098,2210,4,1
11098,24852,5,1
11098,1819,6,0
11098,45066,7,0
11098,19008,8,0
11098,17835,9,0
11114,25138,1,0
11114,8615,2,1
11114,21614,3,1
11114,47209,4,1
11114,49191,5,1
11114,21137,6,1
11114,42623,7,0
11114,9839,8,1
11114,27104,9,0
11114,8362,10,1
11114,22849,11,0
11114,13249,12,0
11114,40426,13,0
11114,11198,14,0
11114,30391,15,0
11114,8518,16,0
11114,13176,17,0
11119,18362,1,1
11119,32655,2,1
11119,37646,3,0
11119,2643,4,0
11119,2763,5,0
11168,11481,1,1
11168,46138,2,0
11168,17550,3,0
11168,48821,4,0
11168,36926,5,0
11168,5451,6,0
11168,38293,7,1
11168,11005,8,0
11168,29027,9,1
11168,25588,10,1
11168,40604,11,1
11168,18465,12,1
11168,14780,13,1
11168,12383,14,1
11168,39966,15,1
11168,436,16,1
11168,23161,17,0
11168,34214,18,1
11168,9779,19,0
11168,45195,20,0
11168,890,21,0
11185,27344,1,0
11185,260,2,1
11185,46802,3,1
11213,24852,1,1
11213,35914,2,1
11213,14493,3,1
11213,21137,4,0
11213,10613,5,1
11213,23637,6,1
11213,2745,7,1
11213,21288,8,1
11213,3318,9,1
11213,18019,10,1
11213,10279,11,1
11213,43568,12,1
11213,9225,13,0
11213,5210,14,0
11213,29405,15,0
11213,42475,16,0
11236,20919,1,0
11236,15160,2,1
11236,23909,3,1
11239,46802,1,1
11239,21137,2,0
11239,20842,3,0
11239,41950,4,0
11239,30391,5,0
11239,31717,6,0
11239,39928,7,0
11282,34276,1,1
11282,5120,2,1
11282,36856,3,1
11282,21903,4,1
11282,18095,5,1
11282,1240,6,1
11282,42585,7,1
11282,4297,8,1
11282,21616,9,1
11282,26497,10,1
11282,41588,11,1
11282,41787,12,1
11282,42768,13,1
11282,15008,14,1
11282,820,15,1
11282,18027,16,1
11282,30814,17,1
11282,39519,18,1
11282,45007,19,1
11282,15937,20,1
11282,37458,21,1
11282,31805,22,1
11282,10570,23,1
11282,17775,24,1
11282,4605,25,1
11282,19048,26,1
11282,27142,27,1
11282,28842,28,1
11282,49683,29,1
11282,248,30,1
11282,28785,31,1
11282,32177,32,1
11282,34590,33,1
11282,28849,34,1
11282,8239,35,1
11282,29092,36,1
11282,4037,37,1
11286,47766,1,1
11286,7041,2,0
11286,20734,3,0
11286,4920,4,0
11286,40706,5,1
11286,34022,6,0
11286,1700,7,1
11286,22025,8,1
11286,24706,9,0
11286,44632,10,1
11286,49520,11,0
11286,35221,12,1
11286,27845,13,0
11286,47759,14,0
11286,22935,15,0
11286,1999,16,0
11286,42625,17,0
11286,13176,18,1
11286,28934,19,0
11301,43691,1,0
11301,23819,2,0
11301,48825,3,0
11301,19863,4,0
11301,7391,5,0
11340,43295,1,0
11340,7781,2,1
11340,9124,3,1
11340,29442,4,0
11382,30391,1,1
11382,37646,2,1
11390,14711,1,0
11390,27199,2,0
11390,36639,3,0
11390,8710,4,0
11390,15842,5,0
11390,9203,6,0
11390,1409,7,0
11390,48747,8,1
11390,6508,9,1
11390,13269,10,1
11390,36496,11,1
11390,44786,12,1
11390,23938,13,0
11390,18566,14,1
11390,34262,15,0
11390,7088,16,0
11390,13870,17,0
11395,4137,1,0
11395,36695,2,0
11395,10749,3,0
11395,25397,4,1
11395,40348,5,0
11395,36393,6,1
11395,40338,7,1
11395,22610,8,1
11395,13225,9,1
11395,8096,10,1
11395,34027,11,1
11395,39262,12,1
11427,44570,1,1
11427,32201,2,1
11427,12500,3,1
11427,16291,4,1
11427,23579,5,1
11427,27104,6,1
11427,19272,7,1
11427,40063,8,1
11427,4792,9,1
11427,28071,10,1
11427,26452,11,1
11427,39877,12,1
11427,12341,13,1
11427,47717,14,1
11427,49478,15,0
11427,6948,16,1
11427,18829,17,0
11427,20740,18,0
11435,24852,1,1
11435,47766,2,1
11435,28851,3,1
11435,46969,4,0
11435,21938,5,1
11435,46979,6,1
11435,29307,7,0
11478,23537,1,0
11478,2078,2,0
11478,14814,3,0
11478,28985,4,0
11480,196,1,1
11480,22802,2,1
11490,17758,1,1
11490,40198,2,1
11490,44632,3,1
11490,36189,4,0
11490,21709,5,1
11490,47766,6,1
11490,31371,7,1
11490,31343,8,1
11490,31506,9,1
11490,8424,10,1
11490,21903,11,1
11490,46667,12,1
11490,15290,13,1
11490,43768,14,1
11490,10749,15,1
11490,25659,16,1
11490,33352,17,1
11490,26209,18,1
11490,8518,19,1
11490,27156,20,1
11490,2350,21,0
11490,47626,22,1
11490,41999,23,0
11490,37814,24,0
11490,23024,25,0
11526,22959,1,0
11526,33120,2,0
11526,27171,3,0
11526,365,4,0
11526,4982,5,0
11526,42445,6,1
11526,12745,7,0
11552,8859,1,1
11552,13176,2,1
11552,47626,3,1
11552,39275,4,1
11552,37866,5,1
11611,10890,1,1
11611,29615,2,1
11611,47766,3,0
11611,29921,4,1
11611,11673,5,0
11611,15664,6,0
11611,3594,7,1
11611,46522,8,0
11646,27730,1,1
11646,29987,2,1
11646,7175,3,1
11646,45646,4,1
11646,27243,5,0
11646,2651,6,1
11646,22935,7,1
11646,18918,8,0
11646,16185,9,0
11646,26373,10,0
11646,5746,11,0
11646,35108,12,0
11646,17956,13,0
11650,13176,1,1
11650,47209,2,1
11650,10749,3,1
11650,12206,4,1
11650,21137,5,0
11650,30391,6,1
11650,48679,7,1
11650,37687,8,1
11724,13280,1,0
11724,46616,2,1
11724,10337,3,1
11724,26790,4,0
11724,42536,5,1
11724,18564,6,1
11724,40868,7,1
11724,32950,8,1
11724,6482,9,1
11724,28986,10,1
11724,22935,11,0
11724,41860,12,1
11724,23094,13,1
11724,30391,14,0
11724,26209,15,1
11724,13629,16,1
11724,27104,17,1
11724,32218,18,1
11724,28309,19,1
11724,45646,20,0
11724,22323,21,0
11759,47209,1,1
11759,45007,2,0
11759,18370,3,0
11759,46654,4,1
11759,24810,5,1
11759,48110,6,0
11759,10749,7,1
11759,5212,8,1
11759,30353,9,0
11759,41065,10,0
11783,37923,1,0
11783,1160,2,1
11783,45190,3,0
11783,34680,4,0
11783,26209,5,0
11783,33495,6,0
11783,24970,7,0
11806,18465,1,1
11806,28021,2,0
11861,14992,1,1
11861,13870,2,1
11861,32052,3,1
11861,31869,4,1
11861,30391,5,1
11861,45066,6,1
11861,42265,7,1
11861,8424,8,1
11861,7649,9,1
11861,29987,10,1
11877,31759,1,1
11930,40571,1,1
11930,5212,2,1
11930,41220,3,1
11930,39877,4,1
11930,25362,5,0
11930,21903,6,1
11930,29145,7,1
11930,22935,8,1
11930,27344,9,1
11930,44359,10,1
11930,45007,11,1
11930,35503,12,0
11930,44229,13,0
11930,21137,14,1
11930,39558,15,1
11930,13563,16,1
11930,47626,17,0
11930,23579,18,1
11930,40706,19,1
11930,4957,20,1
11930,2770,21,0
11930,10385,22,1
11930,8174,23,0
11930,8518,24,0
11930,12714,25,0
11930,30489,26,0
11930,18594,27,0
11930,27451,28,0
11930,20186,29,0
11930,8339,30,0
11930,13500,31,0
11930,45866,32,0
11930,17568,33,0
11961,28713,1,0
11961,11577,2,0
11961,43867,3,0
11961,7177,4,0
11961,14852,5,0
11961,8448,6,0
11962,32734,1,1
11962,35167,2,0
11962,48109,3,0
11962,14462,4,0
11962,24852,5,1
11962,16665,6,0
11962,24964,7,0
11962,42736,8,1
11962,32486,9,0
11962,44449,10,1
11962,41844,11,0
11962,11782,12,0
11978,8048,1,0
11980,11844,1,1
11980,28415,2,1
11980,28309,3,1
11980,38159,4,0
11980,25305,5,1
11980,10514,6,1
11980,37985,7,0
11980,43432,8,1
11980,48222,9,1
11980,23848,10,1
11980,17758,11,1
11980,40198,12,1
11980,46886,13,1
12009,11491,1,0
12009,33198,2,0
12032,48559,1,1
12032,19894,2,1
12032,30776,3,1
12032,47626,4,1
12032,8736,5,1
12032,16083,6,1
12032,21137,7,1
12032,37022,8,1
12032,29574,9,1
12032,21174,10,1
12032,21841,11,1
12032,4421,12,1
12032,46969,13,1
12032,276,14,1
12032,26351,15,1
12032,2480,16,1
12032,35127,17,1
12032,27966,18,1
12032,23,19,1
12032,8277,20,1
12032,3962,21,1
12032,24583,22,1
12032,39475,23,1
12120,9351,1,0
12120,38804,2,0
12120,4942,3,0
12120,15557,4,0
12120,1640,5,0
12120,7461,6,0
12120,23250,7,0
12120,4163,8,0
12120,25171,9,0
12120,32869,10,1
12120,34036,11,0
12123,12341,1,1
12123,21903,2,1
12123,19887,3,1
12123,33279,4,0
12123,44987,5,0
12123,33147,6,1
12123,7862,7,0
12123,43867,8,0
12151,48523,1,0
12151,16965,2,0
12151,36189,3,1
12151,46886,4,1
12151,37788,5,1
12151,23761,6,1
12151,18566,7,1
12151,24177,8,1
12151,40571,9,1
12151,48128,10,1
12151,29675,11,1
12151,14727,12,0
12151,45007,13,1
12151,47626,14,1
12151,5818,15,1
12151,36253,16,1
12151,2263,17,1
12151,7632,18,0
12151,32689,19,0
12151,49680,20,0
12182,48383,1,0
12182,37067,2,1
12182,44422,3,0
12200,22935,1,0
12200,5818,2,0
12200,38510,3,1
12200,27104,4,0
12200,4004,5,0
12200,5876,6,1
12200,13176,7,1
12200,24024,8,1
12200,19111,9,1
12221,46149,1,1
12221,196,2,1
12393,34968,1,0
12393,32403,2,1
12393,35045,3,1
12393,4137,4,1
12393,26040,5,1
12393,1695,6,0
12393,46541,7,0
12393,39945,8,0
12436,9133,1,1
12436,29675,2,1
12436,44359,3,0
12436,2537,4,1
12436,24964,5,1
12436,34126,6,1
12436,1999,7,0
12436,13733,8,0
12462,4500,1,1
12462,17341,2,1
12462,17795,3,1
12462,24852,4,1
12462,28842,5,1
12462,28990,6,1
12480,16797,1,1
12480,28622,2,1
12480,46631,3,1
12480,47766,4,0
12480,13176,5,1
12480,31683,6,1
12510,5450,1,1
12510,36640,2,0
12510,49610,3,1
12510,42741,4,0
12510,3843,5,0
12510,20995,6,1
12510,5068,7,0
12510,41605,8,0
12510,6656,9,0
12525,37646,1,1
12525,42265,2,1
12525,48726,3,1
12525,22124,4,1
